userid,total_login_count,days_since_last_login,email_freq,platform
169,111,0.0,BI_MONTHLY,Henkel ACM
172,58,7.0,BI_MONTHLY,Henkel ACM
173,67,15.0,BI_MONTHLY,Henkel ACM
174,52,41.0,BI_MONTHLY,Henkel ACM
177,41,75.0,BI_MONTHLY,Henkel ACM
180,86,53.0,DAILY,Henkel ACM
181,86,65.0,BI_MONTHLY,Henkel ACM
184,26,40.0,BI_MONTHLY,Henkel ACM
186,13,40.0,BI_MONTHLY,Henkel ACM
187,9,25.0,DAILY,Henkel ACM
190,18,35.0,BI_MONTHLY,Henkel ACM
193,6,26.0,BI_MONTHLY,Henkel ACM
197,120,6.0,DAILY,Henkel ACM
203,8,13.0,BI_MONTHLY,Henkel ACM
207,70,33.0,BI_MONTHLY,Henkel ACM
213,16,80.0,BI_MONTHLY,Henkel ACM
214,273,59.0,BI_MONTHLY,Henkel ACM
216,64,39.0,BI_MONTHLY,Henkel ACM
221,17,4.0,BI_MONTHLY,Henkel ACM
222,75,21.0,WEEKLY,Henkel ACM
223,3,70.0,BI_MONTHLY,Henkel ACM
224,10,6.0,BI_MONTHLY,Henkel ACM
225,22,63.0,BI_MONTHLY,Henkel ACM
226,9,40.0,BI_MONTHLY,Henkel ACM
229,120,11.0,WEEKLY,Henkel ACM
230,43,33.0,DAILY,Henkel ACM
233,16,25.0,WEEKLY,Henkel ACM
234,95,47.0,BI_MONTHLY,Henkel ACM
239,26,32.0,BI_MONTHLY,Henkel ACM
240,26,55.0,WEEKLY,Henkel ACM
241,14,26.0,WEEKLY,Henkel ACM
243,114,13.0,WEEKLY,Henkel ACM
244,57,14.0,DAILY,Henkel ACM
245,64,13.0,BI_MONTHLY,Henkel ACM
249,7,6.0,BI_MONTHLY,Henkel ACM
251,39,11.0,WEEKLY,Henkel ACM
252,35,27.0,BI_MONTHLY,Henkel ACM
254,11,39.0,BI_MONTHLY,Henkel ACM
257,14,59.0,DAILY,Henkel ACM
258,11,9.0,BI_MONTHLY,Henkel ACM
260,84,0.0,WEEKLY,Henkel ACM
261,12,77.0,BI_MONTHLY,Henkel ACM
264,15,11.0,BI_MONTHLY,Henkel ACM
265,18,7.0,BI_MONTHLY,Henkel ACM
266,58,5.0,DAILY,Henkel ACM
267,38,19.0,BI_MONTHLY,Henkel ACM
272,22,32.0,MONTHLY,Henkel ACM
274,42,0.0,BI_MONTHLY,Henkel ACM
275,6,41.0,BI_MONTHLY,Henkel ACM
277,4,207.0,BI_MONTHLY,Henkel ACM
278,9,6.0,WEEKLY,Henkel ACM
280,10,38.0,BI_MONTHLY,Henkel ACM
282,7,60.0,BI_MONTHLY,Henkel ACM
283,77,80.0,BI_MONTHLY,Henkel ACM
284,12,41.0,BI_MONTHLY,Henkel ACM
285,26,18.0,BI_MONTHLY,Henkel ACM
286,13,54.0,BI_MONTHLY,Henkel ACM
289,4,67.0,BI_MONTHLY,Henkel ACM
291,11,45.0,BI_MONTHLY,Henkel ACM
292,8,73.0,BI_MONTHLY,Henkel ACM
294,12,45.0,BI_MONTHLY,Henkel ACM
295,37,41.0,BI_MONTHLY,Henkel ACM
297,2,41.0,BI_MONTHLY,Henkel ACM
301,5,35.0,BI_MONTHLY,Henkel ACM
302,10,46.0,BI_MONTHLY,Henkel ACM
303,9,62.0,WEEKLY,Henkel ACM
305,21,7.0,BI_MONTHLY,Henkel ACM
306,10,49.0,BI_MONTHLY,Henkel ACM
307,39,0.0,BI_MONTHLY,Henkel ACM
309,18,45.0,BI_MONTHLY,Henkel ACM
312,11,0.0,WEEKLY,Henkel ACM
313,29,11.0,WEEKLY,Henkel ACM
314,11,74.0,BI_MONTHLY,Henkel ACM
315,12,35.0,BI_MONTHLY,Henkel ACM
317,5,41.0,BI_MONTHLY,Henkel ACM
318,9,32.0,BI_MONTHLY,Henkel ACM
321,4,47.0,BI_MONTHLY,Henkel ACM
322,16,39.0,BI_MONTHLY,Henkel ACM
324,48,63.0,BI_MONTHLY,Henkel ACM
325,39,12.0,DAILY,Henkel ACM
326,6,0.0,BI_MONTHLY,Henkel ACM
327,27,17.0,BI_MONTHLY,Henkel ACM
328,45,0.0,BI_MONTHLY,Henkel ACM
329,3,41.0,BI_MONTHLY,Henkel ACM
330,18,3.0,BI_MONTHLY,Henkel ACM
332,23,25.0,BI_MONTHLY,Henkel ACM
335,20,27.0,BI_MONTHLY,Henkel ACM
336,42,14.0,BI_MONTHLY,Henkel ACM
338,12,38.0,BI_MONTHLY,Henkel ACM
339,5,74.0,BI_MONTHLY,Henkel ACM
341,117,3.0,BI_MONTHLY,Henkel ACM
342,5,77.0,BI_MONTHLY,Henkel ACM
344,13,17.0,BI_MONTHLY,Henkel ACM
345,43,84.0,BI_MONTHLY,Henkel ACM
346,21,31.0,BI_MONTHLY,Henkel ACM
350,5,82.0,BI_MONTHLY,Henkel ACM
351,12,53.0,BI_MONTHLY,Henkel ACM
354,12,40.0,BI_MONTHLY,Henkel ACM
356,9,53.0,BI_MONTHLY,Henkel ACM
358,6,88.0,BI_MONTHLY,Henkel ACM
362,22,42.0,MONTHLY,Henkel ACM
367,11,11.0,BI_MONTHLY,Henkel ACM
370,8,67.0,BI_MONTHLY,Henkel ACM
371,14,7.0,BI_MONTHLY,Henkel ACM
372,17,26.0,BI_MONTHLY,Henkel ACM
374,11,82.0,BI_MONTHLY,Henkel ACM
376,16,27.0,BI_MONTHLY,Henkel ACM
379,119,14.0,WEEKLY,Henkel ACM
384,40,48.0,BI_MONTHLY,Henkel ACM
385,7,54.0,BI_MONTHLY,Henkel ACM
390,11,150.0,BI_MONTHLY,Henkel ACM
392,16,63.0,BI_MONTHLY,Henkel ACM
394,83,0.0,DAILY,Henkel ACM
397,28,5.0,BI_MONTHLY,Henkel ACM
401,12,63.0,MONTHLY,Henkel ACM
402,15,53.0,BI_MONTHLY,Henkel ACM
403,18,60.0,WEEKLY,Henkel ACM
406,60,47.0,BI_MONTHLY,Henkel ACM
407,100,0.0,BI_MONTHLY,Henkel ACM
413,7,48.0,BI_MONTHLY,Henkel ACM
414,56,0.0,BI_MONTHLY,Henkel ACM
416,24,38.0,BI_MONTHLY,Henkel ACM
417,59,10.0,BI_MONTHLY,Henkel ACM
418,7,55.0,BI_MONTHLY,Henkel ACM
419,30,73.0,BI_MONTHLY,Henkel ACM
420,12,4.0,BI_MONTHLY,Henkel ACM
426,3,62.0,BI_MONTHLY,Henkel ACM
429,4,18.0,BI_MONTHLY,Henkel ACM
430,30,4.0,BI_MONTHLY,Henkel ACM
431,14,18.0,BI_MONTHLY,Henkel ACM
432,13,52.0,BI_MONTHLY,Henkel ACM
433,22,21.0,BI_MONTHLY,Henkel ACM
435,16,4.0,BI_MONTHLY,Henkel ACM
436,7,24.0,BI_MONTHLY,Henkel ACM
438,8,6.0,BI_MONTHLY,Henkel ACM
440,30,0.0,BI_MONTHLY,Henkel ACM
441,26,18.0,BI_MONTHLY,Henkel ACM
442,3,74.0,BI_MONTHLY,Henkel ACM
444,8,45.0,BI_MONTHLY,Henkel ACM
445,3,0.0,BI_MONTHLY,Henkel ACM
448,16,38.0,BI_MONTHLY,Henkel ACM
451,11,17.0,BI_MONTHLY,Henkel ACM
452,73,3.0,BI_MONTHLY,Henkel ACM
453,22,18.0,BI_MONTHLY,Henkel ACM
456,26,26.0,BI_MONTHLY,Henkel ACM
459,21,63.0,BI_MONTHLY,Henkel ACM
462,20,28.0,BI_MONTHLY,Henkel ACM
463,35,4.0,BI_MONTHLY,Henkel ACM
468,8,30.0,BI_MONTHLY,Henkel ACM
470,18,0.0,WEEKLY,Henkel ACM
472,42,6.0,BI_MONTHLY,Henkel ACM
474,24,59.0,BI_MONTHLY,Henkel ACM
475,25,4.0,BI_MONTHLY,Henkel ACM
477,32,12.0,BI_MONTHLY,Henkel ACM
478,8,66.0,BI_MONTHLY,Henkel ACM
488,61,13.0,BI_MONTHLY,Henkel ACM
489,22,87.0,BI_MONTHLY,Henkel ACM
490,28,31.0,BI_MONTHLY,Henkel ACM
491,49,17.0,DAILY,Henkel ACM
492,4,55.0,BI_MONTHLY,Henkel ACM
495,77,3.0,BI_MONTHLY,Henkel ACM
497,4,0.0,BI_MONTHLY,Henkel ACM
499,48,3.0,BI_MONTHLY,Henkel ACM
500,15,13.0,BI_MONTHLY,Henkel ACM
501,38,11.0,BI_MONTHLY,Henkel ACM
502,21,33.0,BI_MONTHLY,Henkel ACM
504,10,75.0,BI_MONTHLY,Henkel ACM
505,17,11.0,BI_MONTHLY,Henkel ACM
506,18,0.0,BI_MONTHLY,Henkel ACM
507,7,1.0,BI_MONTHLY,Henkel ACM
511,26,14.0,BI_MONTHLY,Henkel ACM
512,17,19.0,BI_MONTHLY,Henkel ACM
514,13,4.0,BI_MONTHLY,Henkel ACM
515,3,0.0,BI_MONTHLY,Henkel ACM
516,5,14.0,BI_MONTHLY,Henkel ACM
519,13,14.0,BI_MONTHLY,Henkel ACM
520,65,32.0,WEEKLY,Henkel ACM
521,44,5.0,BI_MONTHLY,Henkel ACM
522,5,21.0,MONTHLY,Henkel ACM
525,15,41.0,BI_MONTHLY,Henkel ACM
526,16,4.0,BI_MONTHLY,Henkel ACM
527,52,3.0,BI_MONTHLY,Henkel ACM
528,14,41.0,BI_MONTHLY,Henkel ACM
529,61,3.0,BI_MONTHLY,Henkel ACM
530,60,28.0,BI_MONTHLY,Henkel ACM
531,27,3.0,BI_MONTHLY,Henkel ACM
532,9,69.0,BI_MONTHLY,Henkel ACM
533,12,55.0,BI_MONTHLY,Henkel ACM
536,6,3.0,BI_MONTHLY,Henkel ACM
541,15,60.0,BI_MONTHLY,Henkel ACM
544,11,18.0,BI_MONTHLY,Henkel ACM
545,9,11.0,DAILY,Henkel ACM
546,10,45.0,BI_MONTHLY,Henkel ACM
548,32,0.0,WEEKLY,Henkel ACM
549,11,55.0,BI_MONTHLY,Henkel ACM
550,2,33.0,BI_MONTHLY,Henkel ACM
551,4,87.0,BI_MONTHLY,Henkel ACM
552,5,26.0,BI_MONTHLY,Henkel ACM
553,22,82.0,BI_MONTHLY,Henkel ACM
555,24,5.0,WEEKLY,Henkel ACM
556,27,21.0,BI_MONTHLY,Henkel ACM
557,33,59.0,BI_MONTHLY,Henkel ACM
558,8,73.0,WEEKLY,Henkel ACM
563,9,82.0,BI_MONTHLY,Henkel ACM
565,5,82.0,BI_MONTHLY,Henkel ACM
566,35,7.0,BI_MONTHLY,Henkel ACM
568,11,48.0,BI_MONTHLY,Henkel ACM
571,25,61.0,MONTHLY,Henkel ACM
572,11,18.0,BI_MONTHLY,Henkel ACM
573,13,24.0,BI_MONTHLY,Henkel ACM
574,21,1.0,BI_MONTHLY,Henkel ACM
582,10,76.0,BI_MONTHLY,Henkel ACM
584,34,36.0,BI_MONTHLY,Henkel ACM
586,12,74.0,BI_MONTHLY,Henkel ACM
588,8,21.0,BI_MONTHLY,Henkel ACM
591,17,31.0,BI_MONTHLY,Henkel ACM
593,16,18.0,MONTHLY,Henkel ACM
595,2,46.0,BI_MONTHLY,Henkel ACM
596,13,18.0,BI_MONTHLY,Henkel ACM
597,34,63.0,MONTHLY,Henkel ACM
601,17,63.0,BI_MONTHLY,Henkel ACM
603,8,5.0,BI_MONTHLY,Henkel ACM
604,4,77.0,BI_MONTHLY,Henkel ACM
605,21,38.0,DAILY,Henkel ACM
607,17,10.0,BI_MONTHLY,Henkel ACM
608,26,35.0,BI_MONTHLY,Henkel ACM
611,35,5.0,BI_MONTHLY,Henkel ACM
612,26,18.0,BI_MONTHLY,Henkel ACM
613,21,34.0,DAILY,Henkel ACM
614,13,66.0,BI_MONTHLY,Henkel ACM
617,1,70.0,BI_MONTHLY,Henkel ACM
623,22,0.0,BI_MONTHLY,Henkel ACM
624,14,66.0,BI_MONTHLY,Henkel ACM
627,15,62.0,BI_MONTHLY,Henkel ACM
632,6,18.0,BI_MONTHLY,Henkel ACM
633,8,9.0,WEEKLY,Henkel ACM
634,9,66.0,BI_MONTHLY,Henkel ACM
637,8,84.0,BI_MONTHLY,Henkel ACM
640,3,13.0,BI_MONTHLY,Henkel ACM
643,18,17.0,BI_MONTHLY,Henkel ACM
647,13,77.0,BI_MONTHLY,Henkel ACM
648,6,41.0,BI_MONTHLY,Henkel ACM
651,51,1.0,BI_MONTHLY,Henkel ACM
660,35,55.0,BI_MONTHLY,Henkel ACM
665,12,59.0,BI_MONTHLY,Henkel ACM
668,22,39.0,BI_MONTHLY,Henkel ACM
669,42,6.0,BI_MONTHLY,Henkel ACM
670,5,34.0,BI_MONTHLY,Henkel ACM
673,18,56.0,BI_MONTHLY,Henkel ACM
674,33,12.0,BI_MONTHLY,Henkel ACM
675,1,31.0,BI_MONTHLY,Henkel ACM
677,103,3.0,BI_MONTHLY,Henkel ACM
681,63,40.0,BI_MONTHLY,Henkel ACM
682,11,4.0,BI_MONTHLY,Henkel ACM
683,19,48.0,BI_MONTHLY,Henkel ACM
684,8,7.0,BI_MONTHLY,Henkel ACM
687,7,24.0,BI_MONTHLY,Henkel ACM
690,15,5.0,BI_MONTHLY,Henkel ACM
692,13,68.0,WEEKLY,Henkel ACM
695,5,67.0,BI_MONTHLY,Henkel ACM
696,2,18.0,BI_MONTHLY,Henkel ACM
700,2,17.0,BI_MONTHLY,Henkel ACM
707,5,33.0,BI_MONTHLY,Henkel ACM
709,5,55.0,BI_MONTHLY,Henkel ACM
715,2,25.0,BI_MONTHLY,Henkel ACM
719,14,57.0,BI_MONTHLY,Henkel ACM
736,6,68.0,BI_MONTHLY,Henkel ACM
737,25,13.0,BI_MONTHLY,Henkel ACM
750,9,54.0,BI_MONTHLY,Henkel ACM
751,17,5.0,BI_MONTHLY,Henkel ACM
761,6,17.0,BI_MONTHLY,Henkel ACM
770,19,75.0,BI_MONTHLY,Henkel ACM
773,8,3.0,BI_MONTHLY,Henkel ACM
774,8,18.0,MONTHLY,Henkel ACM
780,2,68.0,BI_MONTHLY,Henkel ACM
785,2,24.0,BI_MONTHLY,Henkel ACM
790,6,11.0,BI_MONTHLY,Henkel ACM
796,5,6.0,BI_MONTHLY,Henkel ACM
805,5,20.0,BI_MONTHLY,Henkel ACM
811,3,75.0,BI_MONTHLY,Henkel ACM
813,7,70.0,BI_MONTHLY,Henkel ACM
814,3,59.0,BI_MONTHLY,Henkel ACM
821,6,60.0,BI_MONTHLY,Henkel ACM
827,4,33.0,BI_MONTHLY,Henkel ACM
833,3,24.0,BI_MONTHLY,Henkel ACM
839,2,40.0,BI_MONTHLY,Henkel ACM
842,16,34.0,BI_MONTHLY,Henkel ACM
843,18,0.0,BI_MONTHLY,Henkel ACM
845,2,75.0,BI_MONTHLY,Henkel ACM
847,26,1.0,BI_MONTHLY,Henkel ACM
848,94,0.0,BI_MONTHLY,Henkel ACM
855,17,5.0,BI_MONTHLY,Henkel ACM
857,26,5.0,BI_MONTHLY,Henkel ACM
871,11,60.0,WEEKLY,Henkel ACM
876,2,24.0,BI_MONTHLY,Henkel ACM
878,2,59.0,BI_MONTHLY,Henkel ACM
894,12,52.0,BI_MONTHLY,Henkel ACM
898,2,52.0,BI_MONTHLY,Henkel ACM
900,11,7.0,BI_MONTHLY,Henkel ACM
901,7,39.0,BI_MONTHLY,Henkel ACM
902,1,4.0,BI_MONTHLY,Henkel ACM
906,3,75.0,BI_MONTHLY,Henkel ACM
912,1,75.0,BI_MONTHLY,Henkel ACM
915,2,87.0,BI_MONTHLY,Henkel ACM
920,22,5.0,WEEKLY,Henkel ACM
924,7,26.0,BI_MONTHLY,Henkel ACM
925,18,18.0,BI_MONTHLY,Henkel ACM
941,7,7.0,WEEKLY,Henkel ACM
945,20,5.0,BI_MONTHLY,Henkel ACM
970,19,4.0,BI_MONTHLY,Henkel ACM
975,9,5.0,BI_MONTHLY,Henkel ACM
980,7,40.0,BI_MONTHLY,Henkel ACM
990,9,27.0,BI_MONTHLY,Henkel ACM
994,14,7.0,BI_MONTHLY,Henkel ACM
995,10,35.0,BI_MONTHLY,Henkel ACM
997,9,17.0,BI_MONTHLY,Henkel ACM
998,5,4.0,BI_MONTHLY,Henkel ACM
1000,5,70.0,BI_MONTHLY,Henkel ACM
1001,21,41.0,BI_MONTHLY,Henkel ACM
1004,14,27.0,BI_MONTHLY,Henkel ACM
1013,2,75.0,BI_MONTHLY,Henkel ACM
1015,3,40.0,BI_MONTHLY,Henkel ACM
1021,10,41.0,BI_MONTHLY,Henkel ACM
1022,13,24.0,BI_MONTHLY,Henkel ACM
1024,17,0.0,BI_MONTHLY,Henkel ACM
1038,4,75.0,BI_MONTHLY,Henkel ACM
1039,2,74.0,BI_MONTHLY,Henkel ACM
1040,1,67.0,BI_MONTHLY,Henkel ACM
1044,29,5.0,BI_MONTHLY,Henkel ACM
1050,1,41.0,BI_MONTHLY,Henkel ACM
1051,21,13.0,BI_MONTHLY,Henkel ACM
1055,6,67.0,BI_MONTHLY,Henkel ACM
1056,7,28.0,BI_MONTHLY,Henkel ACM
1057,4,54.0,BI_MONTHLY,Henkel ACM
1067,64,15.0,BI_MONTHLY,Henkel ACM
1069,15,6.0,BI_MONTHLY,Henkel ACM
1075,18,25.0,BI_MONTHLY,Henkel ACM
1077,5,32.0,BI_MONTHLY,Henkel ACM
1094,3,21.0,BI_MONTHLY,Henkel ACM
1101,4,41.0,BI_MONTHLY,Henkel ACM
1104,92,14.0,BI_MONTHLY,Henkel ACM
1105,33,4.0,BI_MONTHLY,Henkel ACM
1106,3,84.0,BI_MONTHLY,Henkel ACM
1107,209,40.0,WEEKLY,Henkel ACM
1108,4,12.0,BI_MONTHLY,Henkel ACM
1110,69,40.0,MONTHLY,Henkel ACM
1112,37,13.0,WEEKLY,Henkel ACM
1125,17,76.0,BI_MONTHLY,Henkel ACM
1127,11,18.0,BI_MONTHLY,Henkel ACM
1129,10,18.0,BI_MONTHLY,Henkel ACM
1132,71,6.0,DAILY,Henkel ACM
1136,3,19.0,BI_MONTHLY,Henkel ACM
1139,10,31.0,BI_MONTHLY,Henkel ACM
1141,6,17.0,BI_MONTHLY,Henkel ACM
1142,14,20.0,BI_MONTHLY,Henkel ACM
1146,7,53.0,BI_MONTHLY,Henkel ACM
1148,6,10.0,BI_MONTHLY,Henkel ACM
1152,34,56.0,BI_MONTHLY,Henkel ACM
1155,7,4.0,BI_MONTHLY,Henkel ACM
1164,6,63.0,BI_MONTHLY,Henkel ACM
1168,2,60.0,BI_MONTHLY,Henkel ACM
1169,44,34.0,BI_MONTHLY,Henkel ACM
1171,13,7.0,BI_MONTHLY,Henkel ACM
1172,2,56.0,BI_MONTHLY,Henkel ACM
1174,2,73.0,BI_MONTHLY,Henkel ACM
1175,24,77.0,BI_MONTHLY,Henkel ACM
1178,1,66.0,BI_MONTHLY,Henkel ACM
1179,7,55.0,WEEKLY,Henkel ACM
1182,1,65.0,BI_MONTHLY,Henkel ACM
1184,11,60.0,BI_MONTHLY,Henkel ACM
1185,13,63.0,BI_MONTHLY,Henkel ACM
1186,1,62.0,BI_MONTHLY,Henkel ACM
1189,35,31.0,BI_MONTHLY,Henkel ACM
1194,10,38.0,BI_MONTHLY,Henkel ACM
1196,12,14.0,BI_MONTHLY,Henkel ACM
1202,6,84.0,BI_MONTHLY,Henkel ACM
1204,1,74.0,BI_MONTHLY,Henkel ACM
1206,4,5.0,BI_MONTHLY,Henkel ACM
1208,2,60.0,BI_MONTHLY,Henkel ACM
1215,36,4.0,BI_MONTHLY,Henkel ACM
1216,5,63.0,BI_MONTHLY,Henkel ACM
1220,8,63.0,BI_MONTHLY,Henkel ACM
1225,48,20.0,BI_MONTHLY,Henkel ACM
1229,4,39.0,BI_MONTHLY,Henkel ACM
1230,5,4.0,BI_MONTHLY,Henkel ACM
1231,15,73.0,BI_MONTHLY,Henkel ACM
1232,17,0.0,BI_MONTHLY,Henkel ACM
1233,24,62.0,BI_MONTHLY,Henkel ACM
1234,15,0.0,BI_MONTHLY,Henkel ACM
1235,26,3.0,BI_MONTHLY,Henkel ACM
1236,7,13.0,BI_MONTHLY,Henkel ACM
1237,7,25.0,MONTHLY,Henkel ACM
1239,6,41.0,BI_MONTHLY,Henkel ACM
1241,1,77.0,BI_MONTHLY,Henkel ACM
1242,10,45.0,BI_MONTHLY,Henkel ACM
1243,2,67.0,BI_MONTHLY,Henkel ACM
1247,37,0.0,WEEKLY,Henkel ACM
1250,26,17.0,BI_MONTHLY,Henkel ACM
1251,93,0.0,BI_MONTHLY,Henkel ACM
1252,2,0.0,BI_MONTHLY,Henkel ACM
1257,9,45.0,WEEKLY,Henkel ACM
1258,3,0.0,BI_MONTHLY,Henkel ACM
1259,13,14.0,WEEKLY,Henkel ACM
1261,1,84.0,BI_MONTHLY,Henkel ACM
1262,10,84.0,BI_MONTHLY,Henkel ACM
1264,37,13.0,BI_MONTHLY,Henkel ACM
1266,10,69.0,BI_MONTHLY,Henkel ACM
1267,2,84.0,BI_MONTHLY,Henkel ACM
1273,29,10.0,BI_MONTHLY,Henkel ACM
1277,47,66.0,BI_MONTHLY,Henkel ACM
1278,59,47.0,BI_MONTHLY,Henkel ACM
1283,46,66.0,BI_MONTHLY,Henkel ACM
1285,26,63.0,BI_MONTHLY,Henkel ACM
1287,26,62.0,BI_MONTHLY,Henkel ACM
1290,71,14.0,WEEKLY,Henkel ACM
1302,5,4.0,BI_MONTHLY,Henkel ACM
1303,18,7.0,WEEKLY,Henkel ACM
1304,15,70.0,BI_MONTHLY,Henkel ACM
1306,31,5.0,BI_MONTHLY,Henkel ACM
1308,4,18.0,BI_MONTHLY,Henkel ACM
1310,7,14.0,BI_MONTHLY,Henkel ACM
1313,9,82.0,BI_MONTHLY,Henkel ACM
1321,41,6.0,BI_MONTHLY,Henkel ACM
1324,4,68.0,BI_MONTHLY,Henkel ACM
1328,11,46.0,BI_MONTHLY,Henkel ACM
1330,1,42.0,BI_MONTHLY,Henkel ACM
1333,17,49.0,DAILY,Henkel ACM
1334,8,5.0,BI_MONTHLY,Henkel ACM
1346,14,4.0,BI_MONTHLY,Henkel ACM
1348,11,26.0,BI_MONTHLY,Henkel ACM
1350,16,38.0,WEEKLY,Henkel ACM
1351,2,77.0,BI_MONTHLY,Henkel ACM
1352,102,3.0,BI_MONTHLY,Henkel ACM
1353,13,26.0,DAILY,Henkel ACM
1361,152,40.0,BI_MONTHLY,Henkel ACM
1362,9,21.0,BI_MONTHLY,Henkel ACM
1364,6,11.0,BI_MONTHLY,Henkel ACM
1365,27,53.0,BI_MONTHLY,Henkel ACM
1366,37,62.0,BI_MONTHLY,Henkel ACM
1370,34,54.0,BI_MONTHLY,Henkel ACM
1373,27,70.0,BI_MONTHLY,Henkel ACM
1375,24,0.0,BI_MONTHLY,Henkel ACM
1383,15,75.0,BI_MONTHLY,Henkel ACM
1385,4,12.0,DAILY,Henkel ACM
1386,1,46.0,BI_MONTHLY,Henkel ACM
1388,13,26.0,BI_MONTHLY,Henkel ACM
1390,6,76.0,BI_MONTHLY,Henkel ACM
1393,2,59.0,BI_MONTHLY,Henkel ACM
1394,5,54.0,BI_MONTHLY,Henkel ACM
1402,11,46.0,BI_MONTHLY,Henkel ACM
1405,10,6.0,BI_MONTHLY,Henkel ACM
1407,10,87.0,BI_MONTHLY,Henkel ACM
1410,9,34.0,BI_MONTHLY,Henkel ACM
1416,1,3.0,BI_MONTHLY,Henkel ACM
1420,15,55.0,BI_MONTHLY,Henkel ACM
1423,4,39.0,BI_MONTHLY,Henkel ACM
1427,3,21.0,BI_MONTHLY,Henkel ACM
1428,3,21.0,BI_MONTHLY,Henkel ACM
1429,4,77.0,BI_MONTHLY,Henkel ACM
1432,1,74.0,BI_MONTHLY,Henkel ACM
1440,21,3.0,BI_MONTHLY,Henkel ACM
1447,4,61.0,BI_MONTHLY,Henkel ACM
1450,17,12.0,BI_MONTHLY,Henkel ACM
1456,5,80.0,BI_MONTHLY,Henkel ACM
1458,13,6.0,MONTHLY,Henkel ACM
1461,19,14.0,BI_MONTHLY,Henkel ACM
1466,19,25.0,BI_MONTHLY,Henkel ACM
1475,29,56.0,BI_MONTHLY,Henkel ACM
1476,3,6.0,BI_MONTHLY,Henkel ACM
1479,28,34.0,BI_MONTHLY,Henkel ACM
1480,19,10.0,BI_MONTHLY,Henkel ACM
1485,27,12.0,WEEKLY,Henkel ACM
1486,45,0.0,BI_MONTHLY,Henkel ACM
1487,37,28.0,BI_MONTHLY,Henkel ACM
1490,14,19.0,DAILY,Henkel ACM
1493,11,19.0,WEEKLY,Henkel ACM
1494,14,14.0,BI_MONTHLY,Henkel ACM
1495,22,66.0,BI_MONTHLY,Henkel ACM
1499,11,24.0,BI_MONTHLY,Henkel ACM
1501,16,87.0,BI_MONTHLY,Henkel ACM
1503,12,48.0,WEEKLY,Henkel ACM
1504,17,13.0,WEEKLY,Henkel ACM
1505,38,0.0,BI_MONTHLY,Henkel ACM
1507,9,46.0,BI_MONTHLY,Henkel ACM
1515,5,13.0,BI_MONTHLY,Henkel ACM
1534,3,32.0,BI_MONTHLY,Henkel ACM
1535,30,32.0,DAILY,Henkel ACM
1536,281,0.0,DAILY,Henkel ACM
1537,77,20.0,DAILY,Henkel ACM
1538,17,4.0,MONTHLY,Henkel ACM
1545,5,12.0,NONE,Henkel ACM
1546,8,27.0,NONE,Henkel ACM
1548,25,24.0,NONE,Henkel ACM
1550,31,53.0,WEEKLY,Henkel ACM
1551,13,80.0,NONE,Henkel ACM
1552,3,84.0,NONE,Henkel ACM
1554,15,24.0,DAILY,Henkel ACM
1558,23,45.0,WEEKLY,Henkel ACM
1563,1,24.0,NONE,Henkel ACM
1564,12,6.0,WEEKLY,Henkel ACM
1566,14,18.0,NONE,Henkel ACM
1567,34,0.0,NONE,Henkel ACM
1569,17,14.0,NONE,Henkel ACM
1574,3,32.0,NONE,Henkel ACM
1577,3,62.0,NONE,Henkel ACM
1578,11,88.0,NONE,Henkel ACM
1585,12,18.0,NONE,Henkel ACM
1586,5,34.0,NONE,Henkel ACM
1587,1,24.0,NONE,Henkel ACM
1588,17,19.0,NONE,Henkel ACM
1589,3,39.0,NONE,Henkel ACM
1590,66,24.0,MONTHLY,Henkel ACM
1591,19,0.0,NONE,Henkel ACM
1593,10,15.0,NONE,Henkel ACM
1598,5,24.0,WEEKLY,Henkel ACM
1601,3,87.0,NONE,Henkel ACM
1602,19,0.0,NONE,Henkel ACM
1603,6,28.0,DAILY,Henkel ACM
1605,12,40.0,NONE,Henkel ACM
1606,10,20.0,NONE,Henkel ACM
1611,15,0.0,NONE,Henkel ACM
1613,18,0.0,NONE,Henkel ACM
1616,2,63.0,NONE,Henkel ACM
1620,4,41.0,NONE,Henkel ACM
1622,6,21.0,NONE,Henkel ACM
1632,14,5.0,NONE,Henkel ACM
1636,5,84.0,NONE,Henkel ACM
1644,8,69.0,NONE,Henkel ACM
1645,10,69.0,NONE,Henkel ACM
1646,14,5.0,WEEKLY,Henkel ACM
1648,16,27.0,WEEKLY,Henkel ACM
1649,7,66.0,NONE,Henkel ACM
1650,18,3.0,NONE,Henkel ACM
1651,8,10.0,NONE,Henkel ACM
1652,1,0.0,NONE,Henkel ACM
1655,15,14.0,NONE,Henkel ACM
1657,52,39.0,NONE,Henkel ACM
1659,2,56.0,NONE,Henkel ACM
1660,1,89.0,NONE,Henkel ACM
1661,11,25.0,NONE,Henkel ACM
1662,20,27.0,NONE,Henkel ACM
1663,3,41.0,NONE,Henkel ACM
1664,3,63.0,NONE,Henkel ACM
1665,4,76.0,NONE,Henkel ACM
1671,1,68.0,NONE,Henkel ACM
1672,2,14.0,NONE,Henkel ACM
1673,3,60.0,NONE,Henkel ACM
1675,5,4.0,NONE,Henkel ACM
1676,5,25.0,NONE,Henkel ACM
1678,3,60.0,NONE,Henkel ACM
1680,9,14.0,NONE,Henkel ACM
